,RIC,TRADETIME,RIC2,TRADEID,TRADE_MONTH,MATURITY_DATE,INSTRUMENT,BOUGHTCCY,BOUGHTAMT,SOLDCCY,SOLDAMT,PORS,CCYPAIR,COUNTERPARTY,MATURITY_GROUP,PRICE,SIDE,INTERBANKSPOT,FWDPOINTS,BID,ASK,USDAMT,DECAY_TIME,DECAY
424,EURDKK=,2023-12-22T09:43:59,DKK=,0006851877,2023-12-01,2023-12-22,Forward,DKK,248950.84,EUR,33297.42,S,EUR/DKK,INTERBRANDS,0D,7.476580467796004,Sell,7.45618,5.006000000005173,7.456,7.456,36759.07567368032,5,0.9999597655673726
425,EURDKK=,2023-12-22T09:44:05,DKK=,0006851906,2023-12-01,2023-12-28,Spot,EUR,6000000.0,DKK,44736000.0,P,EUR/DKK,SWEST,<1W,7.456,Buy,7.456,0.0,7.4557,7.4557,6605537.098560355,20,0.9999195311347452
426,EURDKK=,2023-12-22T09:44:09,DKK=,0006851877,2023-12-01,2023-12-22,Forward,DKK,248950.84,EUR,33297.42,S,EUR/DKK,INTERBRANDS,0D,7.476580467796004,Sell,7.45618,5.006000000005173,7.4557,7.4557,36759.07567368032,10,0.9999195311347452
427,EURDKK=,2023-12-22T09:44:29,DKK=,0006851877,2023-12-01,2023-12-22,Forward,DKK,248950.84,EUR,33297.42,S,EUR/DKK,INTERBRANDS,0D,7.476580467796004,Sell,7.45618,5.006000000005173,7.4558,7.4558,36759.07567368032,20,0.9999329426122876
428,EURDKK=,2023-12-22T09:44:35,DKK=,0006851906,2023-12-01,2023-12-28,Spot,EUR,6000000.0,DKK,44736000.0,P,EUR/DKK,SWEST,<1W,7.456,Buy,7.456,0.0,7.4558,7.4558,6605537.098560355,30,0.9999329426122876
429,EURDKK=,2023-12-22T09:44:59,DKK=,0006851877,2023-12-01,2023-12-22,Forward,DKK,248950.84,EUR,33297.42,S,EUR/DKK,INTERBRANDS,0D,7.476580467796004,Sell,7.45618,5.006000000005173,7.4563,7.4563,36759.07567368032,30,1.0
430,EURDKK=,2023-12-22T09:45:35,DKK=,0006851906,2023-12-01,2023-12-28,Spot,EUR,6000000.0,DKK,44736000.0,P,EUR/DKK,SWEST,<1W,7.456,Buy,7.456,0.0,7.4557,7.4557,6605537.098560355,60,0.9999195311347452
431,EURDKK=,2023-12-22T09:45:59,DKK=,0006851877,2023-12-01,2023-12-22,Forward,DKK,248950.84,EUR,33297.42,S,EUR/DKK,INTERBRANDS,0D,7.476580467796004,Sell,7.45618,5.006000000005173,7.4561,7.4561,36759.07567368032,60,0.9999731770449151
432,EURDKK=,2023-12-22T09:57:38,DKK=,0006851890,2023-12-01,2023-12-22,Forward,EUR,16000.0,DKK,119140.93,P,EUR/DKK,ROLL_O_MATIC,0D,7.446308125,Buy,7.45591,3.478999999995125,7.4556,7.4556,17586.41543412157,-2,0.999959763408844
433,EURDKK=,2023-12-22T09:57:39,DKK=,0006851890,2023-12-01,2023-12-22,Forward,EUR,16000.0,DKK,119140.93,P,EUR/DKK,ROLL_O_MATIC,0D,7.446308125,Buy,7.45591,3.478999999995125,7.4559,7.4559,17586.41543412157,1,1.0
434,EURDKK=,2023-12-22T09:57:40,DKK=,0006851890,2023-12-01,2023-12-22,Forward,EUR,16000.0,DKK,119140.93,P,EUR/DKK,ROLL_O_MATIC,0D,7.446308125,Buy,7.45591,3.478999999995125,7.4559,7.4559,17586.41543412157,0,1.0
435,EURDKK=,2023-12-22T09:57:41,DKK=,0006851890,2023-12-01,2023-12-22,Forward,EUR,16000.0,DKK,119140.93,P,EUR/DKK,ROLL_O_MATIC,0D,7.446308125,Buy,7.45591,3.478999999995125,7.4559,7.4559,17586.41543412157,2,1.0
436,EURDKK=,2023-12-22T09:57:46,DKK=,0006851890,2023-12-01,2023-12-22,Forward,EUR,16000.0,DKK,119140.93,P,EUR/DKK,ROLL_O_MATIC,0D,7.446308125,Buy,7.45591,3.478999999995125,7.4559,7.4559,17586.41543412157,5,1.0
437,EURDKK=,2023-12-22T09:57:56,DKK=,0006851890,2023-12-01,2023-12-22,Forward,EUR,16000.0,DKK,119140.93,P,EUR/DKK,ROLL_O_MATIC,0D,7.446308125,Buy,7.45591,3.478999999995125,7.4559,7.4559,17586.41543412157,10,1.0
438,EURDKK=,2023-12-22T09:58:16,DKK=,0006851890,2023-12-01,2023-12-22,Forward,EUR,16000.0,DKK,119140.93,P,EUR/DKK,ROLL_O_MATIC,0D,7.446308125,Buy,7.45591,3.478999999995125,7.4561,7.4561,17586.41543412157,20,1.000026824394104
439,EURDKK=,2023-12-22T09:58:46,DKK=,0006851890,2023-12-01,2023-12-22,Forward,EUR,16000.0,DKK,119140.93,P,EUR/DKK,ROLL_O_MATIC,0D,7.446308125,Buy,7.45591,3.478999999995125,7.4555,7.4555,17586.41543412157,30,0.999946351211792
440,EURDKK=,2023-12-22T09:59:46,DKK=,0006851890,2023-12-01,2023-12-22,Forward,EUR,16000.0,DKK,119140.93,P,EUR/DKK,ROLL_O_MATIC,0D,7.446308125,Buy,7.45591,3.478999999995125,7.4556,7.4556,17586.41543412157,60,0.999959763408844
441,EURDKK=,2023-12-22T10:16:31,DKK=,0006851908,2023-12-01,2023-12-28,Spot,EUR,30000.0,DKK,222899.18,P,EUR/DKK,ESTATEPARTNE,<1W,7.429972666666666,Buy,7.4560095436922165,0.0,7.4561,7.4561,32916.76708606533,-2,1.0
442,EURDKK=,2023-12-22T10:16:32,DKK=,0006851908,2023-12-01,2023-12-28,Spot,EUR,30000.0,DKK,222899.18,P,EUR/DKK,ESTATEPARTNE,<1W,7.429972666666666,Buy,7.4560095436922165,0.0,7.4561,7.4561,32916.76708606533,1,1.0
443,EURDKK=,2023-12-22T10:16:33,DKK=,0006851908,2023-12-01,2023-12-28,Spot,EUR,30000.0,DKK,222899.18,P,EUR/DKK,ESTATEPARTNE,<1W,7.429972666666666,Buy,7.4560095436922165,0.0,7.4561,7.4561,32916.76708606533,0,1.0
444,EURDKK=,2023-12-22T10:16:34,DKK=,0006851908,2023-12-01,2023-12-28,Spot,EUR,30000.0,DKK,222899.18,P,EUR/DKK,ESTATEPARTNE,<1W,7.429972666666666,Buy,7.4560095436922165,0.0,7.4561,7.4561,32916.76708606533,2,1.0
445,EURDKK=,2023-12-22T10:16:39,DKK=,0006851908,2023-12-01,2023-12-28,Spot,EUR,30000.0,DKK,222899.18,P,EUR/DKK,ESTATEPARTNE,<1W,7.429972666666666,Buy,7.4560095436922165,0.0,7.4561,7.4561,32916.76708606533,5,1.0
446,EURDKK=,2023-12-22T10:16:49,DKK=,0006851908,2023-12-01,2023-12-28,Spot,EUR,30000.0,DKK,222899.18,P,EUR/DKK,ESTATEPARTNE,<1W,7.429972666666666,Buy,7.4560095436922165,0.0,7.4561,7.4561,32916.76708606533,10,1.0
447,EURDKK=,2023-12-22T10:17:09,DKK=,0006851908,2023-12-01,2023-12-28,Spot,EUR,30000.0,DKK,222899.18,P,EUR/DKK,ESTATEPARTNE,<1W,7.429972666666666,Buy,7.4560095436922165,0.0,7.4556,7.4556,32916.76708606533,20,0.999932940813562
448,EURDKK=,2023-12-22T10:17:39,DKK=,0006851908,2023-12-01,2023-12-28,Spot,EUR,30000.0,DKK,222899.18,P,EUR/DKK,ESTATEPARTNE,<1W,7.429972666666666,Buy,7.4560095436922165,0.0,7.4561,7.4561,32916.76708606533,30,1.0
449,EURDKK=,2023-12-22T10:18:39,DKK=,0006851908,2023-12-01,2023-12-28,Spot,EUR,30000.0,DKK,222899.18,P,EUR/DKK,ESTATEPARTNE,<1W,7.429972666666666,Buy,7.4560095436922165,0.0,7.4561,7.4561,32916.76708606533,60,1.0
450,EURDKK=,2023-12-22T10:20:32,DKK=,0006851915,2023-12-01,2023-12-22,Forward,DKK,2241494.61,EUR,300000.0,S,EUR/DKK,FYN_KRAN_UD,0D,7.471648699999999,Sell,7.45623,4.887000000000086,7.456,7.456,331043.3628710678,-2,0.9999865881627125
451,EURDKK=,2023-12-22T10:20:33,DKK=,0006851915,2023-12-01,2023-12-22,Forward,DKK,2241494.61,EUR,300000.0,S,EUR/DKK,FYN_KRAN_UD,0D,7.471648699999999,Sell,7.45623,4.887000000000086,7.456,7.456,331043.3628710678,1,0.9999865881627125
452,EURDKK=,2023-12-22T10:20:34,DKK=,0006851915,2023-12-01,2023-12-22,Forward,DKK,2241494.61,EUR,300000.0,S,EUR/DKK,FYN_KRAN_UD,0D,7.471648699999999,Sell,7.45623,4.887000000000086,7.4561,7.4561,331043.3628710678,0,1.0
453,EURDKK=,2023-12-22T10:20:35,DKK=,0006851915,2023-12-01,2023-12-22,Forward,DKK,2241494.61,EUR,300000.0,S,EUR/DKK,FYN_KRAN_UD,0D,7.471648699999999,Sell,7.45623,4.887000000000086,7.4561,7.4561,331043.3628710678,2,1.0
454,EURDKK=,2023-12-22T10:20:40,DKK=,0006851915,2023-12-01,2023-12-22,Forward,DKK,2241494.61,EUR,300000.0,S,EUR/DKK,FYN_KRAN_UD,0D,7.471648699999999,Sell,7.45623,4.887000000000086,7.4561,7.4561,331043.3628710678,5,1.0
455,EURDKK=,2023-12-22T10:20:50,DKK=,0006851915,2023-12-01,2023-12-22,Forward,DKK,2241494.61,EUR,300000.0,S,EUR/DKK,FYN_KRAN_UD,0D,7.471648699999999,Sell,7.45623,4.887000000000086,7.4561,7.4561,331043.3628710678,10,1.0
456,EURDKK=,2023-12-22T10:21:10,DKK=,0006851915,2023-12-01,2023-12-22,Forward,DKK,2241494.61,EUR,300000.0,S,EUR/DKK,FYN_KRAN_UD,0D,7.471648699999999,Sell,7.45623,4.887000000000086,7.4561,7.4561,331043.3628710678,20,1.0
457,EURDKK=,2023-12-22T10:21:40,DKK=,0006851915,2023-12-01,2023-12-22,Forward,DKK,2241494.61,EUR,300000.0,S,EUR/DKK,FYN_KRAN_UD,0D,7.471648699999999,Sell,7.45623,4.887000000000086,7.4561,7.4561,331043.3628710678,30,1.0
458,EURDKK=,2023-12-22T10:22:40,DKK=,0006851915,2023-12-01,2023-12-22,Forward,DKK,2241494.61,EUR,300000.0,S,EUR/DKK,FYN_KRAN_UD,0D,7.471648699999999,Sell,7.45623,4.887000000000086,7.4562,7.4562,331043.3628710678,60,1.0000134118372876
459,EURDKK=,2023-12-22T10:32:39,DKK=,0006851923,2023-12-01,2023-12-22,Forward,DKK,4846969.92,EUR,650000.0,S,EUR/DKK,PPIM_CORE,0D,7.4568768,Sell,7.45624,4.8680000000000945,7.4562,7.4562,716445.674249479,-2,1.0
460,EURDKK=,2023-12-22T10:32:40,DKK=,0006851923,2023-12-01,2023-12-22,Forward,DKK,4846969.92,EUR,650000.0,S,EUR/DKK,PPIM_CORE,0D,7.4568768,Sell,7.45624,4.8680000000000945,7.4562,7.4562,716445.674249479,1,1.0
461,EURDKK=,2023-12-22T10:32:41,DKK=,0006851923,2023-12-01,2023-12-22,Forward,DKK,4846969.92,EUR,650000.0,S,EUR/DKK,PPIM_CORE,0D,7.4568768,Sell,7.45624,4.8680000000000945,7.4562,7.4562,716445.674249479,0,1.0
462,EURDKK=,2023-12-22T10:32:42,DKK=,0006851923,2023-12-01,2023-12-22,Forward,DKK,4846969.92,EUR,650000.0,S,EUR/DKK,PPIM_CORE,0D,7.4568768,Sell,7.45624,4.8680000000000945,7.4562,7.4562,716445.674249479,2,1.0
463,EURDKK=,2023-12-22T10:32:47,DKK=,0006851923,2023-12-01,2023-12-22,Forward,DKK,4846969.92,EUR,650000.0,S,EUR/DKK,PPIM_CORE,0D,7.4568768,Sell,7.45624,4.8680000000000945,7.4558,7.4558,716445.674249479,5,0.9999463533703495
464,EURDKK=,2023-12-22T10:32:57,DKK=,0006851923,2023-12-01,2023-12-22,Forward,DKK,4846969.92,EUR,650000.0,S,EUR/DKK,PPIM_CORE,0D,7.4568768,Sell,7.45624,4.8680000000000945,7.456,7.456,716445.674249479,10,0.9999731766851748
465,EURDKK=,2023-12-22T10:33:17,DKK=,0006851923,2023-12-01,2023-12-22,Forward,DKK,4846969.92,EUR,650000.0,S,EUR/DKK,PPIM_CORE,0D,7.4568768,Sell,7.45624,4.8680000000000945,7.4556,7.4556,716445.674249479,20,0.9999195300555243
466,EURDKK=,2023-12-22T10:33:47,DKK=,0006851923,2023-12-01,2023-12-22,Forward,DKK,4846969.92,EUR,650000.0,S,EUR/DKK,PPIM_CORE,0D,7.4568768,Sell,7.45624,4.8680000000000945,7.4557,7.4557,716445.674249479,30,0.9999329417129369
467,EURDKK=,2023-12-22T10:34:47,DKK=,0006851923,2023-12-01,2023-12-22,Forward,DKK,4846969.92,EUR,650000.0,S,EUR/DKK,PPIM_CORE,0D,7.4568768,Sell,7.45624,4.8680000000000945,7.4559,7.4559,716445.674249479,60,0.9999597650277621
468,EURDKK=,2023-12-22T10:38:39,DKK=,0006851926,2023-12-01,2023-12-22,Forward,EUR,27000.0,DKK,200946.98,P,EUR/DKK,GENAN_A_S,0D,7.442480740740741,Buy,7.455453664355476,3.4463542428042615,7.4557,7.4557,29703.03612605688,-2,1.0
469,EURDKK=,2023-12-22T10:38:40,DKK=,0006851926,2023-12-01,2023-12-22,Forward,EUR,27000.0,DKK,200946.98,P,EUR/DKK,GENAN_A_S,0D,7.442480740740741,Buy,7.455453664355476,3.4463542428042615,7.4557,7.4557,29703.03612605688,1,1.0
470,EURDKK=,2023-12-22T10:38:41,DKK=,0006851926,2023-12-01,2023-12-22,Forward,EUR,27000.0,DKK,200946.98,P,EUR/DKK,GENAN_A_S,0D,7.442480740740741,Buy,7.455453664355476,3.4463542428042615,7.4557,7.4557,29703.03612605688,0,1.0
471,EURDKK=,2023-12-22T10:38:42,DKK=,0006851926,2023-12-01,2023-12-22,Forward,EUR,27000.0,DKK,200946.98,P,EUR/DKK,GENAN_A_S,0D,7.442480740740741,Buy,7.455453664355476,3.4463542428042615,7.4557,7.4557,29703.03612605688,2,1.0
472,EURDKK=,2023-12-22T10:38:47,DKK=,0006851926,2023-12-01,2023-12-22,Forward,EUR,27000.0,DKK,200946.98,P,EUR/DKK,GENAN_A_S,0D,7.442480740740741,Buy,7.455453664355476,3.4463542428042615,7.4557,7.4557,29703.03612605688,5,1.0
473,EURDKK=,2023-12-22T10:38:57,DKK=,0006851926,2023-12-01,2023-12-22,Forward,EUR,27000.0,DKK,200946.98,P,EUR/DKK,GENAN_A_S,0D,7.442480740740741,Buy,7.455453664355476,3.4463542428042615,7.4557,7.4557,29703.03612605688,10,1.0
474,EURDKK=,2023-12-22T10:39:17,DKK=,0006851926,2023-12-01,2023-12-22,Forward,EUR,27000.0,DKK,200946.98,P,EUR/DKK,GENAN_A_S,0D,7.442480740740741,Buy,7.455453664355476,3.4463542428042615,7.4556,7.4556,29703.03612605688,20,0.9999865874431642
475,EURDKK=,2023-12-22T10:39:47,DKK=,0006851926,2023-12-01,2023-12-22,Forward,EUR,27000.0,DKK,200946.98,P,EUR/DKK,GENAN_A_S,0D,7.442480740740741,Buy,7.455453664355476,3.4463542428042615,7.4558,7.4558,29703.03612605688,30,1.0000134125568356
476,EURDKK=,2023-12-22T10:40:47,DKK=,0006851926,2023-12-01,2023-12-22,Forward,EUR,27000.0,DKK,200946.98,P,EUR/DKK,GENAN_A_S,0D,7.442480740740741,Buy,7.455453664355476,3.4463542428042615,7.4556,7.4556,29703.03612605688,60,0.9999865874431642
477,EURDKK=,2023-12-22T10:49:41,DKK=,0006851935,2023-12-01,2023-12-22,Forward,DKK,2500000.0,EUR,335102.25,P,EUR/DKK,NORDMARK_MAS,0D,7.460409472034282,Sell,7.456565505927969,5.05997693557525,7.4554,7.4554,369434.46971376217,-2,1.0
478,EURDKK=,2023-12-22T10:49:42,DKK=,0006851935,2023-12-01,2023-12-22,Forward,DKK,2500000.0,EUR,335102.25,P,EUR/DKK,NORDMARK_MAS,0D,7.460409472034282,Sell,7.456565505927969,5.05997693557525,7.4554,7.4554,369434.46971376217,1,1.0
479,EURDKK=,2023-12-22T10:49:43,DKK=,0006851935,2023-12-01,2023-12-22,Forward,DKK,2500000.0,EUR,335102.25,P,EUR/DKK,NORDMARK_MAS,0D,7.460409472034282,Sell,7.456565505927969,5.05997693557525,7.4554,7.4554,369434.46971376217,0,1.0
480,EURDKK=,2023-12-22T10:49:44,DKK=,0006851935,2023-12-01,2023-12-22,Forward,DKK,2500000.0,EUR,335102.25,P,EUR/DKK,NORDMARK_MAS,0D,7.460409472034282,Sell,7.456565505927969,5.05997693557525,7.4561,7.4561,369434.46971376217,2,1.0000938916758324
481,EURDKK=,2023-12-22T10:49:49,DKK=,0006851935,2023-12-01,2023-12-22,Forward,DKK,2500000.0,EUR,335102.25,P,EUR/DKK,NORDMARK_MAS,0D,7.460409472034282,Sell,7.456565505927969,5.05997693557525,7.4561,7.4561,369434.46971376217,5,1.0000938916758324
482,EURDKK=,2023-12-22T10:49:59,DKK=,0006851935,2023-12-01,2023-12-22,Forward,DKK,2500000.0,EUR,335102.25,P,EUR/DKK,NORDMARK_MAS,0D,7.460409472034282,Sell,7.456565505927969,5.05997693557525,7.4561,7.4561,369434.46971376217,10,1.0000938916758324
483,EURDKK=,2023-12-22T10:50:19,DKK=,0006851935,2023-12-01,2023-12-22,Forward,DKK,2500000.0,EUR,335102.25,P,EUR/DKK,NORDMARK_MAS,0D,7.460409472034282,Sell,7.456565505927969,5.05997693557525,7.4562,7.4562,369434.46971376217,20,1.0001073047723796
484,EURDKK=,2023-12-22T10:50:49,DKK=,0006851935,2023-12-01,2023-12-22,Forward,DKK,2500000.0,EUR,335102.25,P,EUR/DKK,NORDMARK_MAS,0D,7.460409472034282,Sell,7.456565505927969,5.05997693557525,7.4561,7.4561,369434.46971376217,30,1.0000938916758324
485,EURDKK=,2023-12-22T10:51:21,DKK=,0006851938,2023-12-01,2023-12-22,Forward,EUR,250000.0,DKK,1861121.18,P,EUR/DKK,OESTERG_A_S,0D,7.44448472,Buy,7.45609,3.3470000000068723,7.4562,7.4562,275024.9264825405,-2,1.0
486,EURDKK=,2023-12-22T10:51:22,DKK=,0006851938,2023-12-01,2023-12-22,Forward,EUR,250000.0,DKK,1861121.18,P,EUR/DKK,OESTERG_A_S,0D,7.44448472,Buy,7.45609,3.3470000000068723,7.4562,7.4562,275024.9264825405,1,1.0
487,EURDKK=,2023-12-22T10:51:23,DKK=,0006851938,2023-12-01,2023-12-22,Forward,EUR,250000.0,DKK,1861121.18,P,EUR/DKK,OESTERG_A_S,0D,7.44448472,Buy,7.45609,3.3470000000068723,7.4562,7.4562,275024.9264825405,0,1.0
488,EURDKK=,2023-12-22T10:51:24,DKK=,0006851938,2023-12-01,2023-12-22,Forward,EUR,250000.0,DKK,1861121.18,P,EUR/DKK,OESTERG_A_S,0D,7.44448472,Buy,7.45609,3.3470000000068723,7.4562,7.4562,275024.9264825405,2,1.0
489,EURDKK=,2023-12-22T10:51:29,DKK=,0006851938,2023-12-01,2023-12-22,Forward,EUR,250000.0,DKK,1861121.18,P,EUR/DKK,OESTERG_A_S,0D,7.44448472,Buy,7.45609,3.3470000000068723,7.4563,7.4563,275024.9264825405,5,1.0000134116574126
490,EURDKK=,2023-12-22T10:51:39,DKK=,0006851938,2023-12-01,2023-12-22,Forward,EUR,250000.0,DKK,1861121.18,P,EUR/DKK,OESTERG_A_S,0D,7.44448472,Buy,7.45609,3.3470000000068723,7.4563,7.4563,275024.9264825405,10,1.0000134116574126
491,EURDKK=,2023-12-22T10:51:49,DKK=,0006851935,2023-12-01,2023-12-22,Forward,DKK,2500000.0,EUR,335102.25,P,EUR/DKK,NORDMARK_MAS,0D,7.460409472034282,Sell,7.456565505927969,5.05997693557525,7.4562,7.4562,369434.46971376217,60,1.0001073047723796
492,EURDKK=,2023-12-22T10:51:59,DKK=,0006851938,2023-12-01,2023-12-22,Forward,EUR,250000.0,DKK,1861121.18,P,EUR/DKK,OESTERG_A_S,0D,7.44448472,Buy,7.45609,3.3470000000068723,7.4563,7.4563,275024.9264825405,20,1.0000134116574126
493,EURDKK=,2023-12-22T10:52:29,DKK=,0006851938,2023-12-01,2023-12-22,Forward,EUR,250000.0,DKK,1861121.18,P,EUR/DKK,OESTERG_A_S,0D,7.44448472,Buy,7.45609,3.3470000000068723,7.4556,7.4556,275024.9264825405,30,0.9999195300555243
494,EURDKK=,2023-12-22T10:53:29,DKK=,0006851938,2023-12-01,2023-12-22,Forward,EUR,250000.0,DKK,1861121.18,P,EUR/DKK,OESTERG_A_S,0D,7.44448472,Buy,7.45609,3.3470000000068723,7.4562,7.4562,275024.9264825405,60,1.0
495,EURDKK=,2023-12-22T11:17:30,DKK=,0006851964,2023-12-01,2023-12-22,Forward,EUR,798500.0,DKK,5944341.34,P,EUR/DKK,TVILUM_AS,0D,7.444384896681277,Buy,7.45598,3.4489999999998133,7.4561,7.4561,878807.4304046362,-2,0.9999865883425874
496,EURDKK=,2023-12-22T11:17:31,DKK=,0006851964,2023-12-01,2023-12-22,Forward,EUR,798500.0,DKK,5944341.34,P,EUR/DKK,TVILUM_AS,0D,7.444384896681277,Buy,7.45598,3.4489999999998133,7.4562,7.4562,878807.4304046362,1,1.0
497,EURDKK=,2023-12-22T11:17:32,DKK=,0006851964,2023-12-01,2023-12-22,Forward,EUR,798500.0,DKK,5944341.34,P,EUR/DKK,TVILUM_AS,0D,7.444384896681277,Buy,7.45598,3.4489999999998133,7.4562,7.4562,878807.4304046362,0,1.0
498,EURDKK=,2023-12-22T11:17:33,DKK=,0006851964,2023-12-01,2023-12-22,Forward,EUR,798500.0,DKK,5944341.34,P,EUR/DKK,TVILUM_AS,0D,7.444384896681277,Buy,7.45598,3.4489999999998133,7.4562,7.4562,878807.4304046362,2,1.0
499,EURDKK=,2023-12-22T11:17:38,DKK=,0006851964,2023-12-01,2023-12-22,Forward,EUR,798500.0,DKK,5944341.34,P,EUR/DKK,TVILUM_AS,0D,7.444384896681277,Buy,7.45598,3.4489999999998133,7.4562,7.4562,878807.4304046362,5,1.0
500,EURDKK=,2023-12-22T11:17:48,DKK=,0006851964,2023-12-01,2023-12-22,Forward,EUR,798500.0,DKK,5944341.34,P,EUR/DKK,TVILUM_AS,0D,7.444384896681277,Buy,7.45598,3.4489999999998133,7.4562,7.4562,878807.4304046362,10,1.0
501,EURDKK=,2023-12-22T11:18:08,DKK=,0006851964,2023-12-01,2023-12-22,Forward,EUR,798500.0,DKK,5944341.34,P,EUR/DKK,TVILUM_AS,0D,7.444384896681277,Buy,7.45598,3.4489999999998133,7.4561,7.4561,878807.4304046362,20,0.9999865883425874
502,EURDKK=,2023-12-22T11:18:38,DKK=,0006851964,2023-12-01,2023-12-22,Forward,EUR,798500.0,DKK,5944341.34,P,EUR/DKK,TVILUM_AS,0D,7.444384896681277,Buy,7.45598,3.4489999999998133,7.4561,7.4561,878807.4304046362,30,0.9999865883425874
503,EURDKK=,2023-12-22T11:19:38,DKK=,0006851964,2023-12-01,2023-12-22,Forward,EUR,798500.0,DKK,5944341.34,P,EUR/DKK,TVILUM_AS,0D,7.444384896681277,Buy,7.45598,3.4489999999998133,7.4561,7.4561,878807.4304046362,60,0.9999865883425874
504,EURDKK=,2023-12-22T11:23:21,DKK=,0006851969,2023-12-01,2023-12-22,Forward,DKK,7466.96,EUR,1000.0,S,EUR/DKK,GENAN_A_S,0D,7.46696,Sell,7.45645,5.604999999997418,7.4562,7.4562,1103.975634637846,-2,1.0000536495077657
505,EURDKK=,2023-12-22T11:23:22,DKK=,0006851969,2023-12-01,2023-12-22,Forward,DKK,7466.96,EUR,1000.0,S,EUR/DKK,GENAN_A_S,0D,7.46696,Sell,7.45645,5.604999999997418,7.4562,7.4562,1103.975634637846,1,1.0000536495077657
506,EURDKK=,2023-12-22T11:23:23,DKK=,0006851969,2023-12-01,2023-12-22,Forward,DKK,7466.96,EUR,1000.0,S,EUR/DKK,GENAN_A_S,0D,7.46696,Sell,7.45645,5.604999999997418,7.4558,7.4558,1103.975634637846,0,1.0
507,EURDKK=,2023-12-22T11:23:24,DKK=,0006851969,2023-12-01,2023-12-22,Forward,DKK,7466.96,EUR,1000.0,S,EUR/DKK,GENAN_A_S,0D,7.46696,Sell,7.45645,5.604999999997418,7.4558,7.4558,1103.975634637846,2,1.0
508,EURDKK=,2023-12-22T11:23:29,DKK=,0006851969,2023-12-01,2023-12-22,Forward,DKK,7466.96,EUR,1000.0,S,EUR/DKK,GENAN_A_S,0D,7.46696,Sell,7.45645,5.604999999997418,7.4558,7.4558,1103.975634637846,5,1.0
509,EURDKK=,2023-12-22T11:23:39,DKK=,0006851969,2023-12-01,2023-12-22,Forward,DKK,7466.96,EUR,1000.0,S,EUR/DKK,GENAN_A_S,0D,7.46696,Sell,7.45645,5.604999999997418,7.4558,7.4558,1103.975634637846,10,1.0
510,EURDKK=,2023-12-22T11:23:59,DKK=,0006851969,2023-12-01,2023-12-22,Forward,DKK,7466.96,EUR,1000.0,S,EUR/DKK,GENAN_A_S,0D,7.46696,Sell,7.45645,5.604999999997418,7.4561,7.4561,1103.975634637846,20,1.0000402371308243
511,EURDKK=,2023-12-22T11:24:29,DKK=,0006851969,2023-12-01,2023-12-22,Forward,DKK,7466.96,EUR,1000.0,S,EUR/DKK,GENAN_A_S,0D,7.46696,Sell,7.45645,5.604999999997418,7.4562,7.4562,1103.975634637846,30,1.0000536495077657
512,EURDKK=,2023-12-22T11:25:29,DKK=,0006851969,2023-12-01,2023-12-22,Forward,DKK,7466.96,EUR,1000.0,S,EUR/DKK,GENAN_A_S,0D,7.46696,Sell,7.45645,5.604999999997418,7.4562,7.4562,1103.975634637846,60,1.0000536495077657
513,EURDKK=,2023-12-22T11:36:28,DKK=,0006851986,2023-12-01,2023-12-22,Forward,EUR,230000.0,DKK,1710381.15,P,EUR/DKK,KONGSKILDE,0D,7.436439782608695,Buy,7.45605,2.898000000000067,7.456,7.456,252985.02396166133,-2,1.0
514,EURDKK=,2023-12-22T11:36:29,DKK=,0006851986,2023-12-01,2023-12-22,Forward,EUR,230000.0,DKK,1710381.15,P,EUR/DKK,KONGSKILDE,0D,7.436439782608695,Buy,7.45605,2.898000000000067,7.456,7.456,252985.02396166133,1,1.0
515,EURDKK=,2023-12-22T11:36:30,DKK=,0006851986,2023-12-01,2023-12-22,Forward,EUR,230000.0,DKK,1710381.15,P,EUR/DKK,KONGSKILDE,0D,7.436439782608695,Buy,7.45605,2.898000000000067,7.456,7.456,252985.02396166133,0,1.0
516,EURDKK=,2023-12-22T11:36:31,DKK=,0006851986,2023-12-01,2023-12-22,Forward,EUR,230000.0,DKK,1710381.15,P,EUR/DKK,KONGSKILDE,0D,7.436439782608695,Buy,7.45605,2.898000000000067,7.456,7.456,252985.02396166133,2,1.0
517,EURDKK=,2023-12-22T11:36:36,DKK=,0006851986,2023-12-01,2023-12-22,Forward,EUR,230000.0,DKK,1710381.15,P,EUR/DKK,KONGSKILDE,0D,7.436439782608695,Buy,7.45605,2.898000000000067,7.456,7.456,252985.02396166133,5,1.0
518,EURDKK=,2023-12-22T11:36:46,DKK=,0006851986,2023-12-01,2023-12-22,Forward,EUR,230000.0,DKK,1710381.15,P,EUR/DKK,KONGSKILDE,0D,7.436439782608695,Buy,7.45605,2.898000000000067,7.4559,7.4559,252985.02396166133,10,0.9999865879828326
519,EURDKK=,2023-12-22T11:37:06,DKK=,0006851986,2023-12-01,2023-12-22,Forward,EUR,230000.0,DKK,1710381.15,P,EUR/DKK,KONGSKILDE,0D,7.436439782608695,Buy,7.45605,2.898000000000067,7.456,7.456,252985.02396166133,20,1.0
520,EURDKK=,2023-12-22T11:37:36,DKK=,0006851986,2023-12-01,2023-12-22,Forward,EUR,230000.0,DKK,1710381.15,P,EUR/DKK,KONGSKILDE,0D,7.436439782608695,Buy,7.45605,2.898000000000067,7.456,7.456,252985.02396166133,30,1.0
