;TRADE_DATETIME;INSTRUMENT;LIQUIDITY_PARTNER;SIDE;BOUGHTCCY;BOUGHTAMT;SOLDCCY;SOLDAMT;SPOT_DATE;MATURITY_DATE;MATURITY;MATURITY_GROUPS;CCYPAIR;RIC;PRICE
136;2023-11-02 14:11:50;Spot;Deutsche Bank;Sell;USD;1066400.0;EUR;1000000.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/USD;EUR/USD=;0.9377344336084021
137;2023-11-02 14:11:50;Spot;JP Morgan;Sell;USD;1066400.0;EUR;1000000.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/USD;EUR/USD=;0.9377344336084021
138;2023-11-02 14:18:16;Spot;JP Morgan;Buy;USD;1000000.0;DKK;7003590.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;USD/DKK;USDDKK=;7.00359
139;2023-11-02 14:18:16;Spot;JP Morgan;Buy;USD;700000.0;DKK;4902562.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;USD/DKK;USDDKK=;7.00366
140;2023-11-02 14:19:52;Spot;Deutsche Bank;Sell;DKK;2101620.0;USD;300000.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;USD/DKK;USDDKK=;7.0054
141;2023-11-02 14:28:53;Spot;JP Morgan;Buy;EUR;1000000.0;DKK;7463480.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46348
142;2023-11-02 14:33:34;Spot;JP Morgan;Buy;EUR;1000000.0;DKK;7463480.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46348
143;2023-11-02 14:33:49;Spot;JP Morgan;Buy;EUR;200000.0;DKK;1492696.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46348
144;2023-11-02 14:33:59;Spot;JP Morgan;Buy;EUR;200000.0;DKK;1492696.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46348
145;2023-11-02 14:34:14;Spot;JP Morgan;Buy;EUR;300000.0;DKK;2239044.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46348
146;2023-11-02 14:34:24;Spot;UBS;Buy;EUR;1000000.0;DKK;7463480.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46348
147;2023-11-02 14:34:24;Spot;JP Morgan;Buy;EUR;300000.0;DKK;2239044.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46348
148;2023-11-02 14:34:29;Spot;JP Morgan;Buy;EUR;1000000.0;DKK;7463480.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46348
149;2023-11-02 14:55:07;Spot;JP Morgan;Buy;EUR;1000000.0;DKK;7463300.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4633
150;2023-11-02 14:55:12;Spot;Citi;Buy;EUR;1000000.0;DKK;7463280.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46328
151;2023-11-02 14:55:12;Spot;Deutsche Bank;Buy;EUR;1000000.0;DKK;7463300.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4633
152;2023-11-02 14:55:12;Spot;UBS;Buy;EUR;1000000.0;DKK;7463280.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46328
153;2023-11-02 14:55:12;Spot;UBS;Buy;EUR;1000000.0;DKK;7463290.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46329
154;2023-11-02 15:19:36;Spot;UBS;Sell;DKK;1402990.0;USD;200000.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;USD/DKK;USDDKK=;7.01495
155;2023-11-02 15:19:36;Spot;JP Morgan;Sell;DKK;7014960.0;USD;1000000.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;USD/DKK;USDDKK=;7.01496
156;2023-11-02 15:33:33;Spot;Deutsche Bank;Buy;GBP;400000.0;DKK;3418560.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;GBP/DKK;GBPDKK=;8.5464
157;2023-11-02 15:55:51;Spot;UBS;Buy;USD;200000.0;NOK;2235232.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;USD/NOK;USDNOK=;11.17616
158;2023-11-02 16:29:36;Spot;Deutsche Bank;Buy;EUR;50000000.0;DKK;373164000.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46328
159;2023-11-02 16:31:26;Swap;UBS;Sell;USD;37174200.0;EUR;35000000.0;2023-11-06 00:00:00;2023-12-04 00:00:00;32;1M;EUR/USD;EUR/USD=;0.9415132000150642
160;2023-11-02 16:32:51;Swap;JP Morgan;Sell;GBP;17458400.0;EUR;20000000.0;2023-11-06 00:00:00;2023-12-04 00:00:00;32;1M;GBP/EUR;GBPEUR=;1.1455803510058196
161;2023-11-02 16:35:57;Spot;Barclays;Buy;EUR;500000.0;DKK;3731545.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46309
162;2023-11-02 16:35:57;Spot;UBS;Buy;EUR;1000000.0;DKK;7463080.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46308
163;2023-11-02 16:35:57;Spot;JP Morgan;Buy;EUR;1000000.0;DKK;7463090.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46309
164;2023-11-02 16:35:57;Spot;UBS;Buy;EUR;2000000.0;DKK;14926180.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46309
165;2023-11-02 16:36:02;Spot;JP Morgan;Buy;EUR;2000000.0;DKK;14926100.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46305
166;2023-11-02 16:36:02;Spot;UBS;Buy;EUR;2000000.0;DKK;14926200.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4631
167;2023-11-02 16:36:02;Spot;Citi;Buy;EUR;1000000.0;DKK;7463060.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46306
168;2023-11-02 16:36:02;Spot;Barclays;Buy;EUR;500000.0;DKK;3731535.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46307
169;2023-11-02 16:36:22;Spot;Citi;Buy;EUR;1000000.0;DKK;7462970.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46297
170;2023-11-02 16:36:22;Spot;JP Morgan;Buy;EUR;600000.0;DKK;4477806.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46301
171;2023-11-02 16:36:22;Spot;Barclays;Buy;EUR;500000.0;DKK;3731520.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46304
172;2023-11-02 16:36:22;Spot;JP Morgan;Buy;EUR;2900000.0;DKK;21643048.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46312
173;2023-11-02 16:37:17;Spot;Citi;Buy;EUR;1000000.0;DKK;7462980.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46298
174;2023-11-02 16:37:17;Spot;JP Morgan;Buy;EUR;1000000.0;DKK;7462960.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46296
175;2023-11-02 16:37:17;Spot;JP Morgan;Buy;EUR;2000000.0;DKK;14926000.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.463
176;2023-11-02 16:37:18;Spot;Barclays;Buy;EUR;500000.0;DKK;3731525.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46305
177;2023-11-02 16:37:18;Spot;UBS;Buy;EUR;500000.0;DKK;3731540.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46308
178;2023-11-02 16:58:20;Spot;JP Morgan;Sell;USD;530960.0;EUR;500000.0;2023-11-06 00:00:00;2023-11-06 00:00:00;4;<1W;EUR/USD;EUR/USD=;0.9416905228265783
179;2023-11-03 07:10:38;Spot;JP Morgan;Sell;DKK;1575428.35;NOK;2500000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;NOK/DKK;NOKDKK=;0.6301713400000001
180;2023-11-03 08:04:40;Spot;UBS;Sell;DKK;1575646.8;NOK;2500000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;NOK/DKK;NOKDKK=;0.63025872
181;2023-11-03 08:55:07;Spot;Citi;Buy;USD;400000.0;DKK;2808508.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;USD/DKK;USDDKK=;7.02127
182;2023-11-03 09:41:19;Spot;Deutsche Bank;Sell;DKK;4521600.0;AUD;1000000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;AUD/DKK;AUDDKK=;4.5216
183;2023-11-03 09:41:19;Spot;UBS;Sell;DKK;4521520.0;AUD;1000000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;AUD/DKK;AUDDKK=;4.52152
184;2023-11-03 09:41:19;Spot;Deutsche Bank;Sell;DKK;4521600.0;AUD;1000000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;AUD/DKK;AUDDKK=;4.5216
185;2023-11-03 10:25:10;Spot;UBS;Buy;NOK;1000000.0;SEK;991580.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;NOK/SEK;NOKSEK=;0.99158
186;2023-11-03 10:37:17;Spot;UBS;Buy;USD;200000.0;NOK;2233516.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;USD/NOK;USDNOK=;11.16758
187;2023-11-03 10:40:33;Swap;JP Morgan;Sell;DKK;419816456.25;JPY;9000000000.0;2023-11-07 00:00:00;2023-12-07 00:00:00;34;1M;JPY/DKK;JPYDKK=;0.04664627291666667
188;2023-11-03 10:45:39;Spot;UBS;Sell;DKK;760403.26;SEK;1200000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;SEK/DKK;SEKDKK=;0.6336693833333333
189;2023-11-03 10:52:10;Spot;Citi;Buy;EUR;1000000.0;DKK;7462890.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46289
190;2023-11-03 10:55:55;Spot;Barclays;Sell;DKK;628630.34;NOK;1000000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;NOK/DKK;NOKDKK=;0.62863034
191;2023-11-03 10:56:05;Spot;UBS;Buy;EUR;1000000.0;DKK;7462700.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4627
192;2023-11-03 10:56:10;Spot;JP Morgan;Buy;EUR;500000.0;DKK;3731335.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46267
193;2023-11-03 10:57:41;Swap;Deutsche Bank;Buy;USD;120000000.0;DKK;841344000.0;2023-11-07 00:00:00;2023-11-21 00:00:00;18;3W;USD/DKK;USDDKK=;7.0112
194;2023-11-03 11:02:26;Swap;UBS;Buy;GBP;100000000.0;USD;122160000.0;2023-11-07 00:00:00;2023-11-21 00:00:00;18;3W;GBP/USD;GBPUSD=;1.2216
195;2023-11-03 11:07:22;Spot;JP Morgan;Buy;EUR;1000000.0;DKK;7461880.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46188
196;2023-11-03 11:07:22;Spot;JP Morgan;Buy;EUR;2000000.0;DKK;14923840.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46192
197;2023-11-03 11:07:22;Spot;Citi;Buy;EUR;1000000.0;DKK;7461870.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46187
198;2023-11-03 11:07:22;Spot;Deutsche Bank;Buy;EUR;1000000.0;DKK;7461900.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4619
199;2023-11-03 11:46:23;Spot;Citi;Sell;DKK;878734.61;NOK;1400000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;NOK/DKK;NOKDKK=;0.6276675785714285
200;2023-11-03 11:47:18;Spot;UBS;Sell;DKK;941802.86;NOK;1500000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;NOK/DKK;NOKDKK=;0.6278685733333333
201;2023-11-03 12:00:40;Spot;Deutsche Bank;Buy;EUR;200000.0;DKK;1492380.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4619
202;2023-11-03 12:26:59;Spot;JP Morgan;Buy;EUR;1000000.0;DKK;7461900.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4619
203;2023-11-03 12:27:09;Spot;JP Morgan;Buy;EUR;200000.0;DKK;1492380.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4619
204;2023-11-03 12:27:19;Spot;JP Morgan;Buy;EUR;600000.0;DKK;4477134.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46189
205;2023-11-03 12:27:24;Spot;UBS;Buy;ZAR;2700000.0;DKK;1026268.68;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;ZAR/DKK;ZARDKK=;0.3800995111111111
206;2023-11-03 13:14:01;Spot;JP Morgan;Buy;EUR;1000000.0;DKK;7461770.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46177
207;2023-11-03 13:14:01;Spot;UBS;Buy;EUR;1000000.0;DKK;7461750.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46175
208;2023-11-03 13:14:01;Spot;JP Morgan;Buy;EUR;2000000.0;DKK;14923540.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46177
209;2023-11-03 13:14:01;Spot;JP Morgan;Buy;EUR;1000000.0;DKK;7461730.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46173
210;2023-11-03 13:24:03;Spot;Deutsche Bank;Buy;EUR;10000000.0;DKK;74618000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4618
211;2023-11-03 13:24:03;Spot;JP Morgan;Buy;USD;800000.0;DKK;5602472.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;USD/DKK;USDDKK=;7.00309
212;2023-11-03 13:24:38;Spot;JP Morgan;Buy;EUR;1000000.0;DKK;7461700.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4617
213;2023-11-03 13:32:24;Spot;Citi;Sell;DKK;628930.81;NOK;1000000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;NOK/DKK;NOKDKK=;0.6289308100000001
214;2023-11-03 13:32:39;Spot;UBS;Sell;DKK;314750.47;NOK;500000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;NOK/DKK;NOKDKK=;0.6295009399999999
215;2023-11-03 13:42:21;Spot;Deutsche Bank;Sell;USD;1069940.0;EUR;1000000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/USD;EUR/USD=;0.93463184851487
216;2023-11-03 13:46:41;Spot;Deutsche Bank;Sell;USD;1071440.0;EUR;1000000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/USD;EUR/USD=;0.9333233778839692
217;2023-11-03 14:09:45;Spot;JP Morgan;Sell;DKK;933580.86;JPY;20000000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;JPY/DKK;JPYDKK=;0.046679042999999996
218;2023-11-03 14:17:06;Spot;UBS;Sell;DKK;629675.33;NOK;1000000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;NOK/DKK;NOKDKK=;0.62967533
219;2023-11-03 14:31:53;Spot;JP Morgan;Buy;USD;500000.0;DKK;3482420.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;USD/DKK;USDDKK=;6.96484
220;2023-11-03 14:32:03;Spot;Deutsche Bank;Sell;USD;616355.0;GBP;500000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;USD/GBP;USDGBP=;0.8112208061912372
221;2023-11-03 14:32:23;Spot;JP Morgan;Buy;USD;300000.0;DKK;2089383.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;USD/DKK;USDDKK=;6.96461
222;2023-11-03 14:46:54;Spot;JP Morgan;Buy;EUR;1000000.0;DKK;7461490.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46149
223;2023-11-03 15:00:02;Spot;Barclays;Buy;USD;500000.0;DKK;3478085.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;USD/DKK;USDDKK=;6.95617
224;2023-11-03 15:50:09;Spot;UBS;Buy;USD;800000.0;DKK;5571280.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;USD/DKK;USDDKK=;6.9641
225;2023-11-03 15:55:20;Spot;UBS;Buy;EUR;2000000.0;DKK;14923400.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.4617
226;2023-11-03 15:55:20;Spot;UBS;Buy;EUR;1000000.0;DKK;7461680.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46168
227;2023-11-03 15:55:20;Spot;Deutsche Bank;Buy;EUR;1000000.0;DKK;7461680.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46168
228;2023-11-03 16:00:26;Spot;JP Morgan;Sell;USD;246836.0;GBP;200000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;USD/GBP;USDGBP=;0.8102545819896612
229;2023-11-03 16:06:07;Spot;UBS;Buy;EUR;1000000.0;DKK;7460430.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46043
230;2023-11-03 16:06:07;Spot;Deutsche Bank;Buy;EUR;1000000.0;DKK;7460450.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46045
231;2023-11-03 16:06:07;Spot;Deutsche Bank;Buy;EUR;1000000.0;DKK;7460450.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;EUR/DKK;EURDKK=;7.46045
232;2023-11-03 16:19:09;Spot;JP Morgan;Sell;DKK;1884138.06;NOK;3000000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;NOK/DKK;NOKDKK=;0.62804602
233;2023-11-03 16:54:48;Spot;Deutsche Bank;Buy;CHF;400000.0;DKK;3095240.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;CHF/DKK;CHFDKK=;7.7381
234;2023-11-03 16:55:39;Spot;JP Morgan;Buy;SEK;1000000.0;DKK;636885.89;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;SEK/DKK;SEKDKK=;0.6368858900000001
235;2023-11-03 17:05:19;Spot;UBS;Sell;DKK;34720000.0;USD;5000000.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;USD/DKK;USDDKK=;6.944
236;2023-11-03 17:19:27;Spot;JP Morgan;Buy;USD;2900000.0;DKK;20159698.0;2023-11-07 00:00:00;2023-11-07 00:00:00;4;<1W;USD/DKK;USDDKK=;6.95162
237;2023-11-06 08:21:48;Spot;Deutsche Bank;Buy;USD;200000.0;DKK;1389420.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;USD/DKK;USDDKK=;6.9471
238;2023-11-06 08:30:09;Spot;Citi;Sell;DKK;630397.78;NOK;1000000.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;NOK/DKK;NOKDKK=;0.63039778
239;2023-11-06 08:55:23;Spot;JP Morgan;Sell;USD;123852.0;GBP;100000.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;USD/GBP;USDGBP=;0.8074153021348061
240;2023-11-06 08:56:28;Spot;Deutsche Bank;Sell;USD;247666.0;GBP;200000.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;USD/GBP;USDGBP=;0.8075391858389929
241;2023-11-06 09:04:35;Spot;Citi;Buy;USD;1100000.0;DKK;7643812.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;USD/DKK;USDDKK=;6.94892
242;2023-11-06 09:04:35;Spot;JP Morgan;Buy;USD;500000.0;DKK;3474495.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;USD/DKK;USDDKK=;6.94899
243;2023-11-06 09:14:26;Spot;Deutsche Bank;Buy;USD;200000.0;DKK;1389260.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;USD/DKK;USDDKK=;6.9463
244;2023-11-06 09:14:26;Spot;Deutsche Bank;Buy;USD;300000.0;DKK;2083890.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;USD/DKK;USDDKK=;6.9463
245;2023-11-06 09:17:07;Spot;UBS;Buy;THB;3000000.0;DKK;588240.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;THB/DKK;THBDKK=;0.19608
246;2023-11-06 09:26:38;Spot;Deutsche Bank;Sell;DKK;7461720.0;EUR;1000000.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.46172
247;2023-11-06 09:26:43;Spot;Deutsche Bank;Sell;DKK;7461710.0;EUR;1000000.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.46171
248;2023-11-06 09:26:43;Spot;Deutsche Bank;Sell;DKK;7461710.0;EUR;1000000.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.46171
249;2023-11-06 09:26:43;Spot;Deutsche Bank;Sell;DKK;7461720.0;EUR;1000000.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.46172
250;2023-11-06 09:26:43;Spot;Deutsche Bank;Sell;DKK;7461700.0;EUR;1000000.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.4617
251;2023-11-06 09:27:19;Spot;UBS;Sell;SEK;1629153.0;USD;150000.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;USD/SEK;USDSEK=;10.86102
252;2023-11-06 09:31:49;Spot;Deutsche Bank;Buy;SEK;1500000.0;DKK;958313.37;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.63887558
253;2023-11-06 09:50:02;Spot;JP Morgan;Sell;DKK;6250788.0;USD;900000.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;USD/DKK;USDDKK=;6.94532
254;2023-11-06 09:55:48;Spot;UBS;Buy;CHF;200000.0;DKK;1549704.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;CHF/DKK;CHFDKK=;7.74852
255;2023-11-06 10:07:50;Spot;JP Morgan;Buy;HKD;500000.0;DKK;443695.09;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;HKD/DKK;HKDDKK=;0.88739018
256;2023-11-06 10:21:57;Spot;UBS;Buy;EUR;2000000.0;DKK;14921380.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.46069
257;2023-11-06 10:21:57;Spot;Deutsche Bank;Buy;EUR;1000000.0;DKK;7460700.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.4607
258;2023-11-06 10:21:57;Spot;Deutsche Bank;Buy;EUR;6000000.0;DKK;44764080.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.46068
259;2023-11-06 10:21:57;Spot;UBS;Buy;EUR;1000000.0;DKK;7460690.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.46069
260;2023-11-06 10:23:32;Spot;Deutsche Bank;Buy;EUR;5000000.0;DKK;37302050.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.46041
261;2023-11-06 10:57:07;Spot;JP Morgan;Sell;USD;537415.0;EUR;500000.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.9303796879506526
262;2023-11-06 10:57:07;Spot;UBS;Sell;USD;1074840.0;EUR;1000000.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.9303710319675487
263;2023-11-06 10:59:02;Spot;UBS;Buy;GBP;200000.0;USD;248012.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;GBP/USD;GBPUSD=;1.24006
264;2023-11-06 11:24:51;Spot;JP Morgan;Sell;USD;860088.0;EUR;800000.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;EUR/USD;EUR/USD=;0.9301373812912167
265;2023-11-06 11:27:06;Spot;Barclays;Sell;CNH;1338400.0;SEK;2000000.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;CNH/SEK;CNHSEK=;1.4943215780035863
266;2023-11-06 11:33:17;Spot;JP Morgan;Sell;DKK;2497986.0;USD;360000.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;USD/DKK;USDDKK=;6.93885
267;2023-11-06 11:33:17;Spot;Barclays;Sell;DKK;3469320.0;USD;500000.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;USD/DKK;USDDKK=;6.93864
268;2023-11-06 11:35:48;Swap;UBS;Sell;DKK;867633750.0;USD;125000000.0;2023-11-08 00:00:00;2023-12-08 00:00:00;32;1M;USD/DKK;USDDKK=;6.94107
269;2023-11-06 11:36:28;Swap;JP Morgan;Buy;USD;125000000.0;JPY;18709625000.0;2023-11-08 00:00:00;2023-12-08 00:00:00;32;1M;USD/JPY;USDJPY=;149.677
270;2023-11-06 11:41:48;Spot;JP Morgan;Buy;JPY;159614522.0;DKK;7400000.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;JPY/DKK;JPYDKK=;0.046361696337379625
271;2023-11-06 11:41:54;Spot;JP Morgan;Buy;JPY;159614522.0;DKK;7400000.0;2023-11-08 00:00:00;2023-11-08 00:00:00;2;<1W;JPY/DKK;JPYDKK=;0.046361696337379625
